"","n1","n2","sig11","sig12","sig13","sig14","sig15","sig16","sig17","sig18","sig19","sig21","sig22","sig23","sig24","sig25","sig26","sig27","sig28","sig29","sig_y1","sig_y2","basemu1","basemu2","basemu3","shift","alphas1","alphas2","alphas3","alphas4","betas1","betas2","betas3","betas4","tau1","tau2","gammas1","gammas2","gammas3","sens","spec","outcome_model","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1naive","tau1oracle"
"71","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.881882035917988,0.90034136828378,0.738420184155759,0.791622561491384,1.12269981639628,0.736050964163905,1.11021426469418
"72","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.995069039055185,1.05399796284881,0.640992036182874,0.728014407911118,1.02403254946146,0.640782876580453,1.06037711217226
"73","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.17107386610537,1.12568500712327,0.810779407063743,0.746868987358838,1.05533172016042,0.809904741492443,1.09297578889524
"74","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.918541393860868,1.05793504513472,0.422547245218978,0.706490808713616,1.07211112321851,0.423602357659425,0.994328772368026
"75","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.05571927995686,1.02319087163126,0.717079572025001,0.673715935257248,0.935498755456378,0.716105203710073,0.926037352404922
"76","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.06994868932665,1.10981684486632,0.649782653655735,0.724440258914645,1.12854205740018,0.651235902133599,1.00442592444098
"77","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.98346166825183,1.01996878701799,0.700488598430438,0.729836213898806,1.10044991776139,0.700342757390042,1.11163037923472
"78","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.997517943709962,0.992511098078429,0.727165927415745,0.724091668292673,1.03770159036089,0.730621446260361,1.01606956636581
"79","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.917489267048381,1.04389316112334,0.485034701266683,0.62830657927547,0.966836954155768,0.484903727020355,0.939165850052838
"80","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.08203297189668,1.03828601175742,0.691226154585644,0.669595858215031,1.01540087458522,0.693013746954609,0.947785637453344
"81","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.01091110921333,1.04767578889545,0.630454806866224,0.705604066579798,1.1006828104325,0.629880785251194,0.926697653680143
"82","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.01228169483115,0.997881628102926,0.72840429085676,0.705027504862681,1.02668855981984,0.729545054359356,1.00088320418031
"83","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.28725724680946,1.17486582212765,0.914263571809584,0.739095534227544,1.11622722622937,0.912499671015014,1.01902724199364
"84","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.817683998823041,0.967549771876646,0.545063428249161,0.780943383794972,0.977669104279126,0.543423658500311,1.03093132665563
"85","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.823025006072028,0.991683193164367,0.510655396164406,0.703587734673651,1.00856783176509,0.510426441783961,0.981455964726582
"86","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.869108997480612,0.99250991569799,0.574845896914902,0.720314968483717,0.982336554547754,0.572818836117469,1.05720198504223
"87","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.13520467635602,1.07353872494462,0.798093804455495,0.740794734934969,1.05480335723465,0.799299539661853,1.03767014149715
"88","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.14462647664511,1.00197443454986,0.928001380491327,0.714973533812308,1.09871694617805,0.928151484798884,1.00203876276384
"89","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.00831186665064,1.0432548272654,0.724271714939904,0.760472243677475,1.04944881510637,0.722986527461245,0.965627335727263
"90","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.734163469772854,0.82973752856164,0.507238367425017,0.68125396974024,0.926607564790323,0.505606304456516,1.04684401625493
"91","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.980686961432515,0.997064338048001,0.650145756556651,0.692551213262122,1.09191794935026,0.651421108238051,1.03216370870146
"92","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.861205805672836,0.976367218879441,0.532046792373545,0.763418540824997,0.96242896035924,0.533568471147328,1.0596702298458
"93","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.961818004749421,0.993489072367103,0.663571285220477,0.709265829758818,0.930804045767343,0.662665851715889,1.00961013044534
"94","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.899820541456244,0.89445084703336,0.708023460621594,0.682358764135613,0.971426774183516,0.712913635175503,1.01112491268042
"95","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.915210660174798,0.817745210676373,0.81741977109218,0.685381126100687,0.903604817489744,0.817550848054642,1.03970897123998
"96","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.977416628046125,0.99781511006685,0.649009380705178,0.698867274680475,0.922768927950817,0.647800494267786,1.00019858060549
"97","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",1.14011437696934,0.951810335151317,0.934241308484061,0.682893532305233,1.00532230119057,0.934346680455431,1.01016634577258
"98","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.924786675477499,1.09173182409173,0.355519585777001,0.660964612766364,1.08054929439945,0.356852981764954,0.968839133221545
"99","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.953420127194447,0.9602070691644,0.695909750703585,0.684455932232662,0.943583449470675,0.697539288753491,0.901749720353485
"100","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.8","0.95","normal",0.875077829515951,0.908372740301028,0.678272443671511,0.7357057519034,0.942704506053065,0.677911922783252,1.03700795419681
"101","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.934339955103004,0.965296821875316,0.805122525440538,0.856955435264513,0.971909110239474,0.804868575836525,1.03563175865925
"102","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.10293550822292,1.04102858697238,0.853767830991024,0.749661074614674,0.933345926674258,0.855349844480747,0.964768422086469
"103","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.1000816386858,0.984804958593427,0.865880168521449,0.702658475247235,0.933122736381697,0.865472118077765,0.965091061513487
"104","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.14619404193444,1.13438955760889,0.825952960104307,0.803320184171612,1.06289980900723,0.82522616529882,1.02450362199167
"105","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.07584025880918,1.04362987762159,0.801120185848092,0.75832220094193,1.05211289660173,0.800741183321164,0.986909406701621
"106","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.01799682967229,0.901981232556912,0.860981520021442,0.66862890847402,0.863514961672284,0.862083430221073,0.924632565934499
"107","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.23353164514727,1.23800653118132,0.714170901242147,0.759883466511754,1.08860578326696,0.714988234475614,0.905028179639687
"108","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.780331311542994,0.954688373211866,0.484669527602877,0.759230145166605,1.00354486457328,0.485968486505748,1.09574391668889
"109","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.00082271517857,1.00340199786978,0.69981338214666,0.715676240223791,0.934484888951068,0.702329344163429,0.951039049622137
"110","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.809946621737358,0.915345668314421,0.59346747720661,0.74137230999458,0.873281328609955,0.591887545502747,0.913480084642041
"111","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.751091956790879,0.842464919647741,0.561539802918421,0.713821993004804,1.02826658456093,0.56233858479298,0.991585299451724
"112","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.29393445955346,1.22546063506634,0.904590772717942,0.78663116039828,1.13824487661363,0.903995345543343,1.04278026966002
"113","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.886638102666429,0.937287272755257,0.717786270390083,0.793619173443416,0.964052138141602,0.71906828516845,1.02360395047892
"114","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.05790984076098,1.17828063095588,0.636724500832149,0.828210280140155,1.06821019032437,0.636530023351243,1.06900886822696
"115","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.982587791176692,1.00963933711625,0.80808933384039,0.83577112743946,1.03372281765409,0.804764233940769,1.00291678599953
"116","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.870326874236345,0.794431247791464,0.816198046752153,0.756800975405771,0.981180944856707,0.812869078572529,1.03356859875236
"117","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.1660726108803,1.14263306438231,0.818859378143272,0.742573929892817,1.09653584755765,0.821868784752399,0.970573826973606
"118","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.04307102755528,0.87660321560776,0.908409148560949,0.710276451405397,0.916929903540611,0.907864810915989,0.960561305421888
"119","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.12900149873385,1.13587806647646,0.802347728938056,0.812937562853009,1.08781774795317,0.803976863613823,1.03400753098635
"120","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.904702247504922,1.04453395529282,0.543792300196597,0.731484645730026,1.07852339429149,0.542715178716792,0.970407400596634
"121","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.980208313074002,0.944428202003719,0.72442062978226,0.705962346727925,0.860400906258103,0.722610782068479,0.986039313098757
"122","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.03680440143403,1.1435609006194,0.630459789665128,0.794223041654455,1.14381003035369,0.630696469834429,1.05367818866515
"123","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.791696010803306,0.828207566207315,0.696079420625794,0.756208118950104,0.882210275520503,0.698707759328951,1.05574554434181
"124","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.877435699368638,0.850468725354888,0.766309372084347,0.770320939444668,1.00380108061328,0.767544529249575,0.96967176550449
"125","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.992255449102951,1.05740746644942,0.697787761530532,0.791586688652782,0.967586870307727,0.700680456880635,1.06186231015125
"126","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.831827148642187,0.863221138097855,0.661186376453095,0.734808309872034,0.969135181663193,0.66137667338731,0.917882956624603
"127","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.15512868392371,1.06198301004039,0.871887408976229,0.72470197934084,0.96302628417307,0.873385415081446,0.993006677314195
"128","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.994025553049238,1.04641696630705,0.745767463101274,0.822130220422511,1.06977537894917,0.747100567972513,1.06553842820823
"129","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.13943822174504,1.05729420454074,0.861663916174624,0.738900564915362,0.972815833090825,0.857522762388378,0.914977465436678
"130","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.00201970953492,0.97170029952816,0.815790024432497,0.768424538992934,0.946676463738476,0.815406676997936,0.97528299538072
"131","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.04056203438311,0.951452348549509,0.848185924166724,0.746068591292694,0.993724611971192,0.84962763877727,0.980543993700805
"132","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.02839379583506,0.972588911080824,0.82765365761881,0.724505203751761,0.929342551671981,0.827532793427561,0.969315616078322
"133","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.08292927773221,1.05622844700616,0.853895041487539,0.761928380875699,1.07367308389317,0.852197105074355,0.989966356252892
"134","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.00079401197207,1.05458473874427,0.665868312999317,0.762476374281221,1.08710215576215,0.665289344259416,0.922616035181389
"135","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.08536372094909,1.09886308710953,0.764639511847412,0.784190867032562,1.10520705955878,0.764272489908421,0.993299718895121
"136","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.0223444283783,0.921842520310106,0.869065021146702,0.714305599816348,0.897473355985417,0.866815512629083,0.975910319471544
"137","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.06796220889358,1.01801801821945,0.841992742010784,0.743378964791737,1.03814229288959,0.842429107942793,1.06478410796966
"138","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.20486979151596,1.1272534931705,0.949507553281799,0.820205919929027,1.11171749790185,0.921860794713543,1.05772737644081
"139","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",0.809418437935872,0.788566656506247,0.792375824036954,0.74783937902936,0.922636376329319,0.792162500029861,0.983060760370043
"140","300","3000","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","0.25","0.5","0.25","1","-0.4","0.5","-0.4","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.85","0.95","normal",1.04135437778222,1.03780449528768,0.753338828084874,0.732784017948085,0.96165887971327,0.755569065822476,0.952435989411724
