"","n11","n22","sig13","sig23","sig_y3","basemu3","shift3","alphas3","betas3","tau3","gammas3","sig_u4","outcome_model4","n14","n24","sig14","sig24","sig_y4","basemu4","shift4","alphas5","betas5","tau6","gammas6","sig_u6","outcome_model7","n18","n28","sig18","sig28","sig_y9","basemu9","shift9","alphas9","betas10","tau10","gammas11","sig_u11","outcome_model11","n112","n213","tau1hat","tau1tilde","psi1","psi2","tau1mime","tau1rcal","tau1naive","tau1oracle"
"222","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.110478470095627,0.0945266831683985,0.115883601763627,0.0984136251403636,0.0967491636425063,0.0930357406131542,0.115592002325802,0.0883474508982283
"223","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",-0.0659990872677749,0.0461486119712692,-0.0275872802212008,0.104196697051581,0.0746876484669577,0.0853691214585591,-0.0274466135318786,0.0897904395569183
"224","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.111500196273811,0.105351022189154,0.111226780746637,0.105196563187119,0.108778710642513,0.101567836864215,0.112166299982391,0.09550318818534
"225","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.188117220742706,0.137544555577849,0.189296576734011,0.125089430965152,0.133594803974927,0.122775192284236,0.18884584096622,0.121035555699038
"226","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0355373006918851,0.0841356518347178,0.0396847212945699,0.0972985266959051,0.097540340874764,0.0922026608784717,0.0412728189415448,0.0855633192940932
"227","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.138252964248536,0.111783357488072,0.137945979568301,0.106518637386878,0.0989677494767177,0.0973186094408561,0.136837879756553,0.0992521436815338
"228","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0526671870117473,0.0962937892033654,0.0836585389221479,0.133056922458135,0.115713476414176,0.107162816983096,0.0836687696872983,0.11865439603975
"229","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.227796084127326,0.109608080210789,0.21266939216745,0.108334090165418,0.0995051960510501,0.0931486279086424,0.209992560984259,0.102989415106173
"230","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.126942757211561,0.104918264120514,0.144354001054011,0.120146646206616,0.106834943233134,0.113455788553515,0.144575158782636,0.10509731419322
"231","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0606579430833956,0.0883774044657577,0.0696627907203731,0.102526932519257,0.0893593822469091,0.0914274073800179,0.0718223599687593,0.0903655352432637
"232","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0332742393699791,0.0948013399446609,0.0532567160669834,0.134658362151934,0.121288998267813,0.133152477782372,0.0510763995185371,0.129231003637862
"233","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0634044597930065,0.0862749702218799,0.075406951545744,0.102413434836967,0.0893482594760816,0.0851826245278517,0.0738145503077547,0.0955026698434427
"234","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.114995364068371,0.0873502665400158,0.116144895208944,0.0866720859917533,0.0833423562457032,0.0764642017164559,0.11248704589979,0.0834910185058479
"235","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0515983849380887,0.0807177541252958,0.0721110231955465,0.10387680958568,0.0909108502077635,0.0953042198365036,0.0722385443012962,0.0935633592892375
"236","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.115321954340948,0.0793129572763685,0.133535758181715,0.0864836480791362,0.0886429564593073,0.074064340675357,0.136308816765309,0.0794022083917084
"237","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.175978241069433,0.104492569875353,0.175811491247713,0.101609161918822,0.120215888878524,0.0865365769597703,0.175621320049437,0.0962465309370567
"238","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.068132611460075,0.0978227775670542,0.0758957631547015,0.112733887936186,0.104179877689584,0.109314997106103,0.0758591620300268,0.107401542568615
"239","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.125670214526893,0.112511623492924,0.113339929235205,0.0990840833213261,0.09247134204521,0.0875974297043247,0.111637687903062,0.0847771840072457
"240","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.00750193895057906,0.0890145300000278,0.0358587596364466,0.123773384454329,0.106555281530183,0.118162435254884,0.0349206153571561,0.116971600985465
"241","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0547576733096201,0.10474781193829,0.0471913023941673,0.112553016704205,0.110088379884018,0.0914464129960613,0.0473540857157958,0.10447149730519
"242","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.179095181348557,0.099470021498585,0.176229088624354,0.0914592016394175,0.108425543476708,0.0846374477536066,0.175737875180205,0.0835902769348096
"243","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.173838487861064,0.13525827445727,0.169896291465941,0.128509083424612,0.133226554249918,0.121643627281065,0.17045191723872,0.117078789452855
"244","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.149980996985306,0.121885107598101,0.157367408657942,0.124436289224053,0.118052896491282,0.118795281698101,0.155884858937559,0.124333768651617
"245","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0705576452563756,0.0785594262462895,0.10038706868037,0.105028391394785,0.105959393723723,0.0966375608190228,0.105212602700647,0.0937031997643328
"246","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0724014278906006,0.10273321583472,0.0929274352413134,0.124180987021673,0.114348209909844,0.119074271003696,0.0945106658154259,0.129621143779902
"247","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.111187843844672,0.121421036486348,0.120552576999126,0.132552980490179,0.136518502932573,0.128926855298775,0.120735600500442,0.124531361808334
"248","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0326967559175863,0.0793715775647598,0.0743353162723802,0.120572781727256,0.0969834744197443,0.10603935592427,0.0728520638172128,0.107005920238912
"249","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0846550581976908,0.072349129512292,0.137432971355724,0.127583229014175,0.115542295641523,0.12247597291288,0.138767830309575,0.116315945672848
"250","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.152179871029267,0.0829506429113206,0.177174321986394,0.0994349569878061,0.0850959292892476,0.0898428885301764,0.177489099786647,0.0940112052362468
"251","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.042042889162293,0.103322653580517,0.0494186723224506,0.116245863915668,0.10610759175663,0.10259612038886,0.0495094685747528,0.103364795797171
"252","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0565248301594653,0.0871120872115882,0.0677602188324333,0.0976206635663277,0.0893561541941453,0.087596419271303,0.0659593336055011,0.0890122271820716
"253","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.172668180161842,0.118136443581932,0.173591870859111,0.101253280229392,0.111924823437341,0.0955389235082997,0.17531276625009,0.0954326714918339
"254","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.103428170782364,0.110738327656564,0.105679413960339,0.121778052323651,0.116844931839785,0.110703119729778,0.105204209456001,0.120059586282727
"255","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.174261249731264,0.0918166570982073,0.193957090423801,0.116581067429893,0.112340565764538,0.113093881301433,0.196837785459932,0.112851450141575
"256","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.160540165230023,0.116436217428634,0.163825458453981,0.108507181300567,0.107160444836912,0.0978277721809966,0.163375149856135,0.104886080604276
"257","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.131636655308452,0.100810069861109,0.147167885651325,0.112298642203855,0.110515646813228,0.112419445773317,0.148534286244576,0.10423742337262
"258","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.178388093938262,0.134928936329934,0.182776817941449,0.124644667986847,0.145049879028388,0.128423095772279,0.18344545918596,0.119202731354577
"259","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.109760962472305,0.118825354326104,0.116997867616049,0.124603250884938,0.123567418510967,0.120026287443486,0.115515497586849,0.113375041400524
"260","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0357268730691542,0.0786106411426255,0.0761451768671513,0.11143098492472,0.0930439926668077,0.103133022389146,0.0737577531327307,0.105878036655857
"261","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.102989169544777,0.0922313914201139,0.116303984084351,0.106570562594942,0.108423101917097,0.0884504822907076,0.116356897397912,0.103052164603169
"262","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0648690746975499,0.0865233840266401,0.0680258768246265,0.0982582675994545,0.106782194853893,0.0891627313946029,0.0728405990038326,0.0889942745129906
"263","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.119478645404832,0.115279084500799,0.127955038611773,0.123526686343305,0.124325856672297,0.113794357619701,0.128816583407115,0.113316884710178
"264","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.209096391193218,0.107701337174495,0.207961956979135,0.0958709872700419,0.107638518642449,0.0870212461423025,0.207185901132744,0.0825161201776217
"265","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.113296551191525,0.126919633954754,0.0882922872805902,0.108756774357864,0.124856171329998,0.0850771675073553,0.0904687201394018,0.100417754281275
"266","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0857555929877779,0.119203066546398,0.0852438202474509,0.127577070860183,0.127040682361794,0.120981969034483,0.0845697082019892,0.11340244790945
"267","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0688867864568641,0.109282916346531,0.0862354479449886,0.144877797117222,0.127709047512676,0.144263289856212,0.0869581709278873,0.129532082805601
"268","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.149111294178644,0.143844014792578,0.138341220569827,0.129521329447483,0.129299086125336,0.12715304112537,0.136649906310899,0.120355839921478
"269","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0782324990071859,0.0970537746934008,0.0940864150881749,0.111053988853764,0.100233794491813,0.0993830436904855,0.0938953966246027,0.0997859761084091
"270","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.104149696297765,0.123553390236607,0.112712311772889,0.130966021627618,0.131223410011799,0.119770842086668,0.113609856626482,0.12467183721627
"271","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.109114683642463,0.0950481146824263,0.122776099641543,0.104204098825445,0.103795319929108,0.0968419322383106,0.121495001004723,0.0920562607860722
"272","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0462311449504957,0.0731965617102902,0.0916232804942373,0.118835236957951,0.100459788095385,0.108336358871417,0.0930131462209887,0.107616856976137
"273","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.134881018311199,0.128604721216797,0.126967976175665,0.119696016952875,0.116598841905713,0.117527951210112,0.126856626097187,0.105230906385395
"274","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0845551284365729,0.0859757141566437,0.0779794382133518,0.0797392714590391,0.0952061986404699,0.0737067865099751,0.0763318807982709,0.0770854485395992
"275","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0732820499225133,0.112136336849561,0.0854495891347217,0.124415568873548,0.0997763384459025,0.109093950783749,0.0868142111880126,0.120590071852717
"276","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0656713945047279,0.0867905035421433,0.0873798677624775,0.114859067536153,0.103047858001622,0.107609233088175,0.0875174083670534,0.103935059911257
"277","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0383320050121504,0.0985126930601878,0.0360645021100129,0.108570330808878,0.0965754431610225,0.102442017632855,0.0360866356258378,0.100836551105882
"278","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0867479079789583,0.107983522687256,0.103393091844597,0.122313124065202,0.121197350892747,0.114857521778377,0.104183719092488,0.109668863008003
"279","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0942798757900395,0.109361465463216,0.110751203987077,0.128120865520229,0.114793005891247,0.123774458737866,0.111956888134813,0.116151182351445
"280","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.160077708853478,0.097401062107402,0.175931328565969,0.10593909459754,0.1017780741236,0.0889709662241575,0.168945267994436,0.0906600928384578
"281","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.135228031400984,0.13190295743541,0.118384892513031,0.115589092115133,0.11776147525319,0.108772713880099,0.119091938494851,0.115561585297425
"282","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.153364570969377,0.0932136683393115,0.157359472672796,0.0875535879052965,0.0944650599298834,0.0865275246818149,0.157468375185301,0.0778923019446556
"283","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0766588354978409,0.0892088657723941,0.0852050693992976,0.100631907967056,0.104927239825502,0.0970956286663234,0.0851335215774479,0.0870843027783455
"284","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0690727668165688,0.0797605477653583,0.0867379658198681,0.0978490703142864,0.0847854552578841,0.0968486059625511,0.0867387091568644,0.0827554659642324
"285","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0392413391505369,0.097195214550957,0.0584404065220485,0.115592652231892,0.113347898871761,0.10548756309521,0.0584635320026044,0.101799773137926
"286","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0995334820204329,0.0964284718716755,0.131533011791544,0.129816354368224,0.113785539872401,0.123253145952033,0.131077832875252,0.120857084860515
"287","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.13851969200952,0.101758073058432,0.125168459565139,0.090229837616707,0.0920892356370335,0.0812361354998041,0.125383489674075,0.0813875854824747
"288","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.159980775744318,0.115715947433026,0.201957248701946,0.13590492136929,0.12976362671429,0.135731465762052,0.202247074902228,0.122546438892058
"289","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0978265249111916,0.117547673399161,0.111826871373316,0.137756416569776,0.124778067724528,0.131734844067787,0.113448076686405,0.128719741995769
"290","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.122435906682511,0.102628442883925,0.139330205897736,0.113705425331688,0.105002034663988,0.108392194831754,0.139189272746956,0.105168562229061
"291","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.166443936096558,0.117804002610997,0.171239970384168,0.114768162370698,0.127431492864958,0.112633220792015,0.170998020197075,0.102380828515333
"292","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0249511610793676,0.120645700395397,0.0438540619927222,0.143907590448945,0.114376587036225,0.143375220357926,0.0442398253959717,0.136659227753906
"293","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0816214527955543,0.106820878214736,0.0762868386505435,0.108421402452366,0.106421383532562,0.10639772420226,0.0758019356313446,0.107261272373377
"294","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0923598972477458,0.103512573690258,0.0838762747061639,0.0991455458688818,0.100529081037904,0.091237600282654,0.0829344179941577,0.084963157469431
"295","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.00755729515704213,0.0739778814076589,0.0128956385703625,0.0958276093990056,0.0664589011837927,0.0680531370441173,0.0135720529591102,0.0817518221174596
"296","300","3000","1","0.25","0","0.25","1","0","0","0","1","1","0.25","0","0.25","1","0","0","0","1","1","1","1","1","1","0","0.1","-0.5","0.3","0.85","0","1","-3","0.5","1","1","0.2","0.4","-0.6","0.75","binary",0.0678500874769165,0.10734684446704,0.0680619913315504,0.108081673876001,0.113680508093576,0.103286641069331,0.0670605193320585,0.100578271795349
